long,lat,topography,cart_x,cart_y,cart_z
359.975,-11.4643,-5451.0,6243.88990952011,-2.724411099224483,-1266.2828970562252
359.9916,-11.4643,-5456.0,6243.890436791936,-0.9154021551069613,-1266.2828970562252
359.5083,-11.4806,-5438.0,6243.3001008290885,-53.57996782966249,-1268.0591618827798
359.525,-11.4806,-5488.0,6243.3154525822865,-51.76023099223662,-1268.0591618827798
359.5417,-11.4806,-5514.0,6243.330273936172,-49.940489757533186,-1268.0591618827798
359.5583,-11.4806,-5520.0,6243.344480893433,-48.13164097197265,-1268.0591618827798
359.575,-11.4806,-5520.0,6243.35824462102,-46.31189143051536,-1268.0591618827798
359.5916,-11.4806,-5512.0,6243.37140028272,-44.50303469344531,-1268.0591618827798
359.6083,-11.4806,-5516.0,6243.384106379362,-42.68327745993889,-1268.0591618827798
359.625,-11.4806,-5520.0,6243.396282070857,-40.863516600274146,-1268.0591618827798
359.6416,-11.4806,-5534.0,6243.40785920246,-39.05464907149205,-1268.0591618827798
359.6583,-11.4806,-5552.0,6243.418977256699,-37.23488144272702,-1268.0591618827798
359.675,-11.4806,-5578.0,6243.42956490283,-35.41511065068744,-1268.0591618827798
359.6917,-11.4806,-5608.0,6243.439622139953,-33.595336849960376,-1268.0591618827798
359.7083,-11.4806,-5642.0,6243.44909349889,-31.78645706953872,-1268.0591618827798
359.725,-11.4806,-5676.0,6243.458093091593,-29.966677730947826,-1268.0591618827798
359.7416,-11.4806,-5698.0,6243.466513137754,-28.15779275133164,-1268.0591618827798
359.7583,-11.4806,-5706.0,6243.474455082998,-26.338008489580616,-1268.0591618827798
359.775,-11.4806,-5698.0,6243.48186661542,-24.518221990290627,-1268.0591618827798
359.7917,-11.4806,-5678.0,6243.488747734391,-22.698433408055628,-1268.0591618827798
359.8083,-11.4806,-5658.0,6243.495061989711,-20.88953985208331,-1268.0591618827798
359.825,-11.4806,-5638.0,6243.5008854562075,-19.069747577935264,-1268.0591618827798
359.8416,-11.4806,-5634.0,6243.50614839128,-17.2608506576568,-1268.0591618827798
359.8583,-11.4806,-5638.0,6243.510914203335,-15.441055306292691,-1268.0591618827798
359.875,-11.4806,-5648.0,6243.515149599471,-13.62125864313202,-1268.0591618827798
359.8916,-11.4806,-5658.0,6243.518833972385,-11.812357818864813,-1268.0591618827798
359.9083,-11.4806,-5658.0,6243.522011711798,-9.992559001466752,-1268.0591618827798
359.925,-11.4806,-5640.0,6243.5246590343495,-8.172759335153325,-1268.0591618827798
359.9417,-11.4806,-5588.0,6243.526775939814,-6.3529589745251585,-1268.0591618827798
359.9583,-11.4806,-5522.0,6243.528354506649,-4.544055086872446,-1268.0591618827798
359.975,-11.4806,-5443.0,6243.529413753598,-2.7242538032628723,-1268.0591618827798
359.9916,-11.4806,-5419.0,6243.52994099498,-0.9153493036623724,-1268.0591618827798
359.5083,-11.497,-5462.0,6242.936896800253,-53.57685081464378,-1269.846220464044
359.525,-11.497,-5518.0,6242.952247660362,-51.757219840421676,-1269.846220464044
359.5417,-11.497,-5544.0,6242.967068152015,-49.93758446917782,-1269.846220464044
359.5583,-11.497,-5550.0,6242.981274282785,-48.12884091340856,-1269.846220464044
359.575,-11.497,-5536.0,6242.995037209668,-46.309197235894096,-1269.846220464044
359.5916,-11.497,-5520.0,6243.008192106038,-44.500445729077896,-1269.846220464044
359.6083,-11.497,-5510.0,6243.020897463502,-42.680794359961794,-1269.846220464044
359.625,-11.497,-5508.0,6243.033072446677,-40.861139364898314,-1269.846220464044
359.6416,-11.497,-5516.0,6243.04464890478,-39.05237706699788,-1269.846220464044
359.6583,-11.497,-5532.0,6243.055766312225,-37.232715303227906,-1269.846220464044
359.675,-11.497,-5560.0,6243.06635334242,-35.4130503763674,-1269.846220464044
359.6917,-11.497,-5596.0,6243.076409994464,-33.59338244099445,-1269.846220464044
359.7083,-11.497,-5638.0,6243.085880802404,-31.784607892167198,-1269.846220464044
359.725,-11.497,-5678.0,6243.094879871555,-29.96493441925258,-1269.846220464044
359.7416,-11.497,-5706.0,6243.103299427881,-28.15615467153326,-1269.846220464044
359.7583,-11.497,-5716.0,6243.111240911102,-26.33647627574491,-1269.846220464044
359.775,-11.497,-5708.0,6243.118652012357,-24.516795642547773,-1269.846220464044
359.7917,-11.497,-5684.0,6243.12553273102,-22.6971129265268,-1269.846220464044
359.8083,-11.497,-5654.0,6243.131846619008,-20.888324602950277,-1269.846220464044
359.825,-11.497,-5626.0,6243.137669746724,-19.06863819523103,-1269.846220464044
359.8416,-11.497,-5610.0,6243.142932375626,-17.25984650754408,-1269.846220464044
359.8583,-11.497,-5604.0,6243.147697910429,-15.44015702278779,-1269.846220464044
359.875,-11.497,-5610.0,6243.151933060171,-13.620466226311251,-1269.846220464044
359.8916,-11.497,-5620.0,6243.1556172187475,-11.81167063486267,-1269.846220464044
359.9083,-11.497,-5624.0,6243.158794773294,-9.991977684274065,-1269.846220464044
359.925,-11.497,-5600.0,6243.161441941837,-8.172283884819478,-1269.846220464044
359.9417,-11.497,-5526.0,6243.163558724151,-6.352589391090546,-1269.846220464044
359.9583,-11.497,-5444.0,6243.165137199153,-4.543790736434673,-1269.846220464044
359.975,-11.497,-5368.0,6243.166196384481,-2.7240953197780264,-1269.846220464044
359.9916,-11.497,-5320.0,6243.166723595191,-0.9152960532099653,-1269.846220464044
359.5083,-11.5133,-5480.0,6242.575400615559,-53.57374845633429,-1271.622279258199
359.525,-11.5133,-5538.0,6242.590750586781,-51.754222847530045,-1271.622279258199
359.5417,-11.5133,-5568.0,6242.605570220255,-49.93469284195864,-1271.622279258199
359.5583,-11.5133,-5570.0,6242.619775528422,-48.12605402117315,-1271.622279258199
359.575,-11.5133,-5554.0,6242.633537658365,-46.3065157098121,-1271.622279258199
359.5916,-11.5133,-5530.0,6242.646691793003,-44.49786893844008,-1271.622279258199
359.6083,-11.5133,-5508.0,6242.659396414765,-42.67832293592278,-1271.622279258199
359.625,-11.5133,-5496.0,6242.671570692949,-40.85877330766807,-1271.622279258199
359.6416,-11.5133,-5496.0,6242.683146480719,-39.050115745836656,-1271.622279258199
359.6583,-11.5133,-5510.0,6242.694263244414,-37.230559349267395,-1271.622279258199
359.675,-11.5133,-5538.0,6242.704849661568,-35.41099978979076,-1271.622279258199
359.6917,-11.5133,-5576.0,6242.714905731283,-33.59143722197589,-1271.622279258199
359.7083,-11.5133,-5624.0,6242.724375990818,-31.78276740992704,-1271.622279258199
359.725,-11.5133,-5670.0,6242.7333745388805,-29.96319930489115,-1271.622279258199
359.7416,-11.5133,-5704.0,6242.741793607673,-28.154524294251278,-1271.622279258199
359.7583,-11.5133,-5718.0,6242.749734631044,-26.334951266626717,-1271.622279258199
359.775,-11.5133,-5706.0,6242.7571453031605,-24.51537600172292,-1271.622279258199
359.7917,-11.5133,-5678.0,6242.764025623396,-22.695798654115894,-1271.622279258199
359.8083,-11.5133,-5638.0,6242.77033914578,-20.887115068115403,-1271.622279258199
359.825,-11.5133,-5598.0,6242.776161936308,-19.06753402902387,-1271.622279258199
359.8416,-11.5133,-5570.0,6242.781424260478,-17.258847079107753,-1271.622279258199
359.8583,-11.5133,-5558.0,6242.786189519335,-15.439262963157352,-1271.622279258199
359.875,-11.5133,-5558.0,6242.790424423842,-13.619677535562658,-1271.622279258199
359.8916,-11.5133,-5572.0,6242.794108369086,-11.810986682110954,-1271.622279258199
359.9083,-11.5133,-5578.0,6242.797285739638,-9.991399100528929,-1271.622279258199
359.925,-11.5133,-5575.0,6242.799932754897,-8.171810670130075,-1271.622279258199
359.9417,-11.5133,-5482.0,6242.8020494146385,-6.352221545497076,-1271.622279258199
359.9583,-11.5133,-5384.0,6242.803627798239,-4.543527629015453,-1271.622279258199
359.975,-11.5133,-5298.0,6242.804686922235,-2.7239375815081837,-1271.622279258199
359.9916,-11.5133,-5232.0,6242.805214102417,-0.9152430531498061,-1271.622279258199
359.5083,-11.5296,-5498.0,6242.213399195507,-53.57064176209768,-1273.3982351351287
359.525,-11.5296,-5556.0,6242.228748276597,-51.7512216659724,-1273.3982351351287
359.5417,-11.5296,-5588.0,6242.243567050694,-49.931797173334935,-1273.3982351351287
359.5583,-11.5296,-5594.0,6242.257771535108,-48.123263233913214,-1273.3982351351287
359.575,-11.5296,-5576.0,6242.271532866997,-46.30383043596776,-1273.3982351351287
359.5916,-11.5296,-5548.0,6242.284686238838,-44.495288546420554,-1273.3982351351287
359.6083,-11.5296,-5520.0,6242.29739012387,-42.675848057764846,-1273.3982351351287
359.625,-11.5296,-5498.0,6242.309563696079,-40.856403943581974,-1273.3982351351287
359.6416,-11.5296,-5488.0,6242.32113881258,-39.04785126420111,-1273.3982351351287
359.6583,-11.5296,-5494.0,6242.3322549316235,-37.228400382096176,-1273.3982351351287
359.675,-11.5296,-5516.0,6242.34284073488,-35.40894633726729,-1273.3982351351287
359.6917,-11.5296,-5554.0,6242.352896221452,-33.589489284274606,-1273.3982351351287
359.7083,-11.5296,-5602.0,6242.3623659318155,-31.78092435538669,-1273.3982351351287
359.725,-11.5296,-5650.0,6242.37136395806,-29.96146176549409,-1273.3982351351287
359.7416,-11.5296,-5690.0,6242.379782538638,-28.15289163831661,-1273.3982351351287
359.7583,-11.5296,-5704.0,6242.387723101516,-26.333424126120796,-1273.3982351351287
359.775,-11.5296,-5694.0,6242.3951333438945,-24.513954376775487,-1273.3982351351287
359.7917,-11.5296,-5656.0,6242.402013265147,-22.694482544847723,-1273.3982351351287
359.8083,-11.5296,-5608.0,6242.408326421414,-20.8859038428069,-1273.3982351351287
359.825,-11.5296,-5556.0,6242.414148874285,-19.066428319608697,-1273.3982351351287
359.8416,-11.5296,-5520.0,6242.419410893297,-17.25784625384732,-1273.3982351351287
359.8583,-11.5296,-5502.0,6242.42417587582,-15.438367653968669,-1273.3982351351287
359.875,-11.5296,-5500.0,6242.428410534749,-13.618887742521787,-1273.3982351351287
359.8916,-11.5296,-5502.0,6242.432094266364,-11.810301773451185,-1273.3982351351287
359.9083,-11.5296,-5508.0,6242.435271452663,-9.99081970814188,-1273.3982351351287
359.925,-11.5296,-5494.0,6242.437918314425,-8.171336794064967,-1273.3982351351287
359.9417,-11.5296,-5428.0,6242.440034851423,-6.351853185794167,-1273.3982351351287
359.9583,-11.5296,-5348.0,6242.441613143495,-4.54326415387127,-1273.3982351351287
359.975,-11.5296,-5272.0,6242.4426722060725,-2.723779622779717,-1273.3982351351287
359.9916,-11.5296,-5206.0,6242.443199355685,-0.9151899790155473,-1273.3982351351287
359.5083,-11.546,-5514.0,6241.848667043204,-53.5675116327316,-1275.1849824352757
359.525,-11.546,-5568.0,6241.864015227448,-51.74819784521277,-1275.1849824352757
359.5417,-11.546,-5604.0,6241.8788331356845,-49.928879661438636,-1275.1849824352757
359.5583,-11.546,-5612.0,6241.893036790132,-48.12045139454588,-1275.1849824352757
359.575,-11.546,-5600.0,6241.906797317947,-46.30112490594904,-1275.1849824352757
359.5916,-11.546,-5578.0,6241.919949921237,-44.49268868939532,-1275.1849824352757
359.6083,-11.546,-5548.0,6241.932653063983,-42.67335451053759,-1275.1849824352757
359.625,-11.546,-5518.0,6241.94482592489,-40.85401670636455,-1275.1849824352757
359.6416,-11.546,-5496.0,6241.956400365058,-39.04556970060762,-1275.1849824352757
359.6583,-11.546,-5488.0,6241.967515834586,-37.226225128907956,-1275.1849824352757
359.675,-11.546,-5500.0,6241.978101019316,-35.40687739466913,-1275.1849824352757
359.6917,-11.546,-5530.0,6241.988155918347,-33.587526652442286,-1275.1849824352757
359.7083,-11.546,-5576.0,6241.997625075394,-31.779067397894046,-1275.1849824352757
359.725,-11.546,-5624.0,6242.006622575885,-29.959711119090798,-1275.1849824352757
359.7416,-11.546,-5660.0,6242.015040664566,-28.151246666556734,-1275.1849824352757
359.7583,-11.546,-5676.0,6242.022980763478,-26.331885465737884,-1275.1849824352757
359.775,-11.546,-5660.0,6242.030390572876,-24.512522027900253,-1275.1849824352757
359.7917,-11.546,-5620.0,6242.037270092134,-22.693156507601856,-1275.1849824352757
359.8083,-11.546,-5564.0,6242.043582879525,-20.884683480705476,-1275.1849824352757
359.825,-11.546,-5506.0,6242.04940499219,-19.065314269352317,-1275.1849824352757
359.8416,-11.546,-5462.0,6242.054666703742,-17.256837878931922,-1275.1849824352757
359.8583,-11.546,-5440.0,6242.059431407848,-15.437465591078091,-1275.1849824352757
359.875,-11.546,-5430.0,6242.063665819346,-13.61809199173266,-1275.1849824352757
359.8916,-11.546,-5436.0,6242.067349335722,-11.809611698231114,-1275.1849824352757
359.9083,-11.546,-5442.0,6242.070526336378,-9.99023594514911,-1275.1849824352757
359.925,-11.546,-5436.0,6242.073173043483,-8.170859343349091,-1275.1849824352757
359.9417,-11.546,-5402.0,6242.075289456812,-6.351482047395748,-1275.1849824352757
359.9583,-11.546,-5350.0,6242.076867656664,-4.542998691220869,-1275.1849824352757
359.975,-11.546,-5294.0,6242.077926657362,-2.723620472500692,-1275.1849824352757
359.9916,-11.546,-5242.0,6242.078453776172,-0.9151365045202897,-1275.1849824352757
359.5083,-11.5623,-5522.0,6241.485652141215,-53.564396240798466,-1276.960731412957
359.525,-11.5623,-5572.0,6241.500999432836,-51.745188261358535,-1276.960731412957
359.5417,-11.5623,-5610.0,6241.515816479289,-49.92597588591899,-1276.960731412957
359.5583,-11.5623,-5630.0,6241.530019307676,-48.11765279402247,-1276.960731412957
359.575,-11.5623,-5630.0,6241.543779035203,-46.2984321142432,-1276.960731412957
359.5916,-11.5623,-5616.0,6241.556930873561,-44.490101073148054,-1276.960731412957
359.6083,-11.5623,-5586.0,6241.569633277514,-42.670872703555155,-1276.960731412957
359.625,-11.5623,-5550.0,6241.58180543047,-40.85164070885777,-1276.960731412957
359.6416,-11.5623,-5518.0,6241.5933791974885,-39.043298879186906,-1276.960731412957
359.6583,-11.5623,-5498.0,6241.604494020561,-37.224060117356494,-1276.960731412957
359.675,-11.5623,-5496.0,6241.615078589675,-35.404818193170854,-1276.960731412957
359.6917,-11.5623,-5514.0,6241.6251329039305,-33.58557326117214,-1276.960731412957
359.7083,-11.5623,-5550.0,6241.634601510269,-31.777219183422318,-1276.960731412957
359.725,-11.5623,-5590.0,6241.643598487481,-29.957968715169194,-1276.960731412957
359.7416,-11.5623,-5622.0,6241.652016086581,-28.14960943973586,-1276.960731412957
359.7583,-11.5623,-5632.0,6241.6599557237105,-26.330354049753385,-1276.960731412957
359.775,-11.5623,-5614.0,6241.667365102167,-24.511096422882233,-1276.960731412957
359.7917,-11.5623,-5568.0,6241.674244221324,-22.691836713671425,-1276.960731412957
359.8083,-11.5623,-5508.0,6241.680556641575,-20.883468864374446,-1276.960731412957
359.825,-11.5623,-5446.0,6241.686378415637,-19.064205464323543,-1276.960731412957
359.8416,-11.5623,-5400.0,6241.691639821177,-17.25583425169816,-1276.960731412957
359.8583,-11.5623,-5366.0,6241.696404248176,-15.436567775325509,-1276.960731412957
359.875,-11.5623,-5362.0,6241.700638413407,-13.617299987537532,-1276.960731412957
359.8916,-11.5623,-5376.0,6241.704321715556,-11.808924872057997,-1276.960731412957
359.9083,-11.5623,-5396.0,6241.707498531444,-9.989654930658702,-1276.960731412957
359.925,-11.5623,-5410.0,6241.710145084621,-8.170384140590755,-1276.960731412957
359.9417,-11.5623,-5406.0,6241.712261374863,-6.351112656409853,-1276.960731412957
359.9583,-11.5623,-5386.0,6241.71383948293,-4.542734478435106,-1276.960731412957
359.975,-11.5623,-5354.0,6241.714898422038,-2.7234620715410367,-1276.960731412957
359.9916,-11.5623,-5324.0,6241.715425510191,-0.9150832817963475,-1276.960731412957
359.5083,-11.5786,-5522.0,6241.122132092063,-53.561276513695105,-1278.7363770413517
359.525,-11.5786,-5568.0,6241.137478489818,-51.74217448956949,-1278.7363770413517
359.5417,-11.5786,-5608.0,6241.152294673289,-49.9230680697003,-1278.7363770413517
359.5583,-11.5786,-5636.0,6241.166496674467,-48.114850299154476,-1278.7363770413517
359.575,-11.5786,-5652.0,6241.180255600593,-46.295735575429234,-1278.7363770413517
359.5916,-11.5786,-5650.0,6241.193406672955,-44.48750985614777,-1278.7363770413517
359.6083,-11.5786,-5630.0,6241.206108337087,-42.668387443056766,-1278.7363770413517
359.625,-11.5786,-5594.0,6241.218279781106,-40.84926140507241,-1278.7363770413517
359.6416,-11.5786,-5554.0,6241.229852874038,-39.04102489784358,-1278.7363770413517
359.6583,-11.5786,-5520.0,6241.240967049755,-37.22189209312034,-1278.7363770413517
359.675,-11.5786,-5500.0,6241.251551002397,-35.402756126226045,-1278.7363770413517
359.6917,-11.5786,-5502.0,6241.261604731063,-33.58361715169386,-1278.7363770413517
359.7083,-11.5786,-5524.0,6241.271072785927,-31.775368397099435,-1278.7363770413517
359.725,-11.5786,-5552.0,6241.280069239131,-29.95622388663529,-1278.7363770413517
359.7416,-11.5786,-5574.0,6241.2884863479685,-28.147969934660072,-1278.7363770413517
359.7583,-11.5786,-5580.0,6241.296425522673,-26.32882050275323,-1278.7363770413517
359.775,-11.5786,-5556.0,6241.303834469589,-24.509668834087993,-1278.7363770413517
359.7917,-11.5786,-5508.0,6241.310713188089,-22.690515083204378,-1278.7363770413517
359.8083,-11.5786,-5442.0,6241.317025240688,-20.882252557864884,-1278.7363770413517
359.825,-11.5786,-5378.0,6241.322846675675,-19.063095116356138,-1278.7363770413517
359.8416,-11.5786,-5320.0,6241.328107774777,-17.25482922788413,-1278.7363770413517
359.8583,-11.5786,-5294.0,6241.332871924284,-15.43566871023281,-1278.7363770413517
359.875,-11.5786,-5296.0,6241.337105842907,-13.616506881242545,-1278.7363770413517
359.8916,-11.5786,-5322.0,6241.340788930531,-11.808237090143693,-1278.7363770413517
359.9083,-11.5786,-5358.0,6241.343965561392,-9.989073107667544,-1278.7363770413517
359.925,-11.5786,-5398.0,6241.346611960427,-8.16990827657217,-1278.7363770413517
359.9417,-11.5786,-5424.0,6241.348728127412,-6.350742751404266,-1278.7363770413517
359.9583,-11.5786,-5434.0,6241.350306143566,-4.542469897988571,-1278.7363770413517
359.975,-11.5786,-5430.0,6241.351365020998,-2.7233034501612425,-1278.7363770413517
359.9916,-11.5786,-5420.0,6241.351892078453,-0.9150299850112363,-1278.7363770413517
359.5083,-11.595,-5510.0,6240.755872083052,-53.55813327227099,-1280.522811753579
359.525,-11.595,-5548.0,6240.771217580205,-51.73913800207675,-1280.522811753579
359.5417,-11.595,-5590.0,6240.786032894189,-49.92013833639689,-1280.522811753579
359.5583,-11.595,-5630.0,6240.800234061923,-48.11202668104044,-1280.522811753579
359.575,-11.595,-5662.0,6240.813992180607,-46.293018711991834,-1280.522811753579
359.5916,-11.595,-5678.0,6240.827142481198,-44.484899108366214,-1280.522811753579
359.6083,-11.595,-5668.0,6240.839843399934,-42.6658834504031,-1280.522811753579
359.625,-11.595,-5638.0,6240.852014129671,-40.84686416775937,-1280.522811753579
359.6416,-11.595,-5594.0,6240.863586543437,-39.03873377681947,-1280.522811753579
359.6583,-11.595,-5550.0,6240.87470006692,-37.219707727833956,-1280.522811753579
359.675,-11.595,-5516.0,6240.885283398443,-35.40067851686296,-1280.522811753579
359.6917,-11.595,-5496.0,6240.895336537106,-33.58164629843057,-1280.522811753579
359.7083,-11.595,-5500.0,6240.904804036337,-31.77350366084382,-1280.522811753579
359.725,-11.595,-5512.0,6240.913799961585,-29.954465906804348,-1280.522811753579
359.7416,-11.595,-5522.0,6240.922216576465,-28.14631807214181,-1280.522811753579
359.7583,-11.595,-5518.0,6240.930155285259,-26.327275396948462,-1280.522811753579
359.775,-11.595,-5488.0,6240.937563797382,-24.508230485127978,-1280.522811753579
359.7917,-11.595,-5436.0,6240.944442112204,-22.689183491211313,-1280.522811753579
359.8083,-11.595,-5372.0,6240.95075379438,-20.881027083687624,-1280.522811753579
359.825,-11.595,-5298.0,6240.956574887736,-19.061976399362415,-1280.522811753579
359.8416,-11.595,-5242.0,6240.961835678091,-17.253816628903575,-1280.522811753579
359.8583,-11.595,-5218.0,6240.966599548014,-15.434762868616312,-1280.522811753579
359.875,-11.595,-5226.0,6240.97083321817,-13.61570779706706,-1280.522811753579
359.8916,-11.595,-5264.0,6240.974516089652,-11.807544124210406,-1280.522811753579
359.9083,-11.595,-5320.0,6240.977692534093,-9.988486899301646,-1280.522811753579
359.925,-11.595,-5382.0,6240.980338777825,-8.169428825823465,-1280.522811753579
359.9417,-11.595,-5436.0,6240.982454820622,-6.350370058313485,-1280.522811753579
359.9583,-11.595,-5478.0,6240.98403274417,-4.542203323319697,-1280.522811753579
359.975,-11.595,-5504.0,6240.985091559462,-2.723143633204438,-1280.522811753579
359.9916,-11.595,-5516.0,6240.985618585986,-0.9149762865122385,-1280.522811753579
359.5083,-11.6113,-5484.0,6240.3913387292705,-53.55500484899275,-1282.298249616028
359.525,-11.6113,-5518.0,6240.406683330066,-51.736115829461085,-1282.298249616028
359.5417,-11.6113,-5562.0,6240.421497778661,-49.91722241470054,-1282.298249616028
359.5583,-11.6113,-5610.0,6240.435698116881,-48.10921637427588,-1282.298249616028
359.575,-11.6113,-5656.0,6240.44945543193,-46.29031465663161,-1282.298249616028
359.5916,-11.6113,-5688.0,6240.462604964389,-44.48230066840205,-1282.298249616028
359.6083,-11.6113,-5694.0,6240.475305141242,-42.66339126229239,-1282.298249616028
359.625,-11.6113,-5676.0,6240.487475160066,-40.84447823171384,-1282.298249616028
359.6416,-11.6113,-5632.0,6240.499046897868,-39.03645345680011,-1282.298249616028
359.6583,-11.6113,-5582.0,6240.51015977219,-37.21753366027501,-1282.298249616028
359.675,-11.6113,-5532.0,6240.520742485522,-35.398610701949124,-1282.298249616028
359.6917,-11.6113,-5496.0,6240.530795036964,-33.57968473633752,-1282.298249616028
359.7083,-11.6113,-5478.0,6240.540261983182,-31.77164771549228,-1282.298249616028
359.725,-11.6113,-5470.0,6240.549257382962,-29.952716214596936,-1282.298249616028
359.7416,-11.6113,-5462.0,6240.557673506213,-28.14467399697948,-1282.298249616028
359.7583,-11.6113,-5446.0,6240.5656117512935,-26.325737575217712,-1282.298249616028
359.775,-11.6113,-5412.0,6240.573019830672,-24.506798916959454,-1282.298249616028
359.7917,-11.6113,-5360.0,6240.579897743721,-22.687858176726635,-1282.298249616028
359.8083,-11.6113,-5288.0,6240.586209057221,-20.879807386748784,-1282.298249616028
359.825,-11.6113,-5218.0,6240.592029810556,-19.060862956322982,-1282.298249616028
359.8416,-11.6113,-5164.0,6240.597290293619,-17.252808803606417,-1282.298249616028
359.8583,-11.6113,-5144.0,6240.602053885276,-15.433861297398234,-1282.298249616028
359.875,-11.6113,-5156.0,6240.606287308136,-13.614912480004655,-1282.298249616028
359.8916,-11.6113,-5200.0,6240.609969964496,-11.80685442511822,-1282.298249616028
359.9083,-11.6113,-5268.0,6240.613146223394,-9.987903454490915,-1282.298249616028
359.925,-11.6113,-5348.0,6240.615792312555,-8.168951635343753,-1282.298249616028
359.9417,-11.6113,-5428.0,6240.617908231749,-6.349999122205334,-1282.298249616028
359.9583,-11.6113,-5502.0,6240.6194860631285,-4.541938005360631,-1282.298249616028
359.975,-11.6113,-5558.0,6240.620544816574,-2.7229845696708233,-1282.298249616028
359.9916,-11.6113,-5588.0,6240.621071812314,-0.9149228411634395,-1282.298249616028
359.5083,-11.6276,-5450.0,6240.026300316893,-53.55187209130437,-1284.0735836972044
359.525,-11.6276,-5476.0,6240.04164402009,-51.733089469644874,-1284.0735836972044
359.5417,-11.6276,-5520.0,6240.056457602098,-49.91430245301361,-1284.0735836972044
359.5583,-11.6276,-5576.0,6240.070657109654,-48.10640217384954,-1284.0735836972044
359.575,-11.6276,-5636.0,6240.084413619953,-46.28760685482023,-1284.0735836972044
359.5916,-11.6276,-5686.0,6240.097562383216,-44.47969862831618,-1284.0735836972044
359.6083,-11.6276,-5706.0,6240.110261817159,-42.66089562127123,-1284.0735836972044
359.625,-11.6276,-5698.0,6240.122431124085,-40.84208898996941,-1284.0735836972044
359.6416,-11.6276,-5660.0,6240.134002184985,-39.03416997741216,-1284.0735836972044
359.6583,-11.6276,-5606.0,6240.145114409248,-37.215356580559565,-1284.0735836972044
359.675,-11.6276,-5546.0,6240.155696503532,-35.396540022091145,-1284.0735836972044
359.6917,-11.6276,-5494.0,6240.16574846694,-33.577720456512914,-1284.0735836972044
359.7083,-11.6276,-5452.0,6240.175214859379,-31.7697891987405,-1284.0735836972044
359.725,-11.6276,-5422.0,6240.184209732964,-29.950964098202327,-1284.0735836972044
359.7416,-11.6276,-5396.0,6240.192625363904,-28.143027643961688,-1284.0735836972044
359.7583,-11.6276,-5368.0,6240.200563144628,-26.324197622844938,-1284.0735836972044
359.775,-11.6276,-5324.0,6240.207970790663,-24.505365365362525,-1284.0735836972044
359.7917,-11.6276,-5268.0,6240.214848301381,-22.68653102602734,-1284.0735836972044
359.8083,-11.6276,-5200.0,6240.221159245693,-20.87858599992775,-1284.0735836972044
359.825,-11.6276,-5136.0,6240.226979658538,-19.059747970615444,-1284.0735836972044
359.8416,-11.6276,-5088.0,6240.232239833884,-17.251799581973852,-1284.0735836972044
359.8583,-11.6276,-5068.0,6240.237003146889,-15.432958477059085,-1284.0735836972044
359.875,-11.6276,-5078.0,6240.24123632211,-13.61411606103562,-1284.0735836972044
359.8916,-11.6276,-5124.0,6240.244918763048,-11.80616377045242,-1284.0735836972044
359.9083,-11.6276,-5196.0,6240.248094836149,-9.987319201321185,-1284.0735836972044
359.925,-11.6276,-5290.0,6240.250740770523,-8.16847378371973,-1284.0735836972044
359.9417,-11.6276,-5392.0,6240.252856565945,-6.349627672167612,-1284.0735836972044
359.9583,-11.6276,-5492.0,6240.254434305028,-4.541672319805255,-1284.0735836972044
359.975,-11.6276,-5574.0,6240.255492996539,-2.722825285755715,-1284.0735836972044
359.9916,-11.6276,-5632.0,6240.256019961452,-0.9148693217664565,-1284.0735836972044
359.5083,-11.6439,-5412.0,6239.660756875465,-53.548734999459384,-1285.8488138534246
359.525,-11.6439,-5432.0,6239.67609967982,-51.73005892287306,-1285.8488138534246
359.5417,-11.6439,-5474.0,6239.690912394043,-49.911378451572425,-1285.8488138534246
359.5583,-11.6439,-5536.0,6239.705111069786,-48.10358407998918,-1285.8488138534246
359.575,-11.6439,-5604.0,6239.718866774222,-46.28489530677687,-1285.8488138534246
359.5916,-11.6439,-5668.0,6239.732014767225,-44.47709298831921,-1285.8488138534246
359.6083,-11.6439,-5702.0,6239.744713457229,-42.65839652754161,-1285.8488138534246
359.625,-11.6439,-5704.0,6239.756882051272,-40.83969644271945,-1285.8488138534246
359.6416,-11.6439,-5672.0,6239.768452434335,-39.031883338840444,-1285.8488138534246
359.6583,-11.6439,-5616.0,6239.779564007638,-37.21317648886384,-1285.8488138534246
359.675,-11.6439,-5548.0,6239.790145482019,-35.39446647745662,-1285.8488138534246
359.6917,-11.6439,-5482.0,6239.800196856579,-33.575753459115745,-1285.8488138534246
359.7083,-11.6439,-5420.0,6239.809662694472,-31.767928110738907,-1285.8488138534246
359.725,-11.6439,-5370.0,6239.8186570411335,-29.94920955776233,-1285.8488138534246
359.7416,-11.6439,-5326.0,6239.827072179082,-28.141379013221673,-1285.8488138534246
359.7583,-11.6439,-5278.0,6239.835009494808,-26.322655539954773,-1285.8488138534246
359.775,-11.6439,-5226.0,6239.8424167069,-24.503929830453217,-1285.8488138534246
359.7917,-11.6439,-5170.0,6239.84929381473,-22.68520203922084,-1285.8488138534246
359.8083,-11.6439,-5110.0,6239.855604389345,-20.877362923323382,-1285.8488138534246
359.825,-11.6439,-5056.0,6239.861424461226,-19.058631442330046,-1285.8488138534246
359.8416,-11.6439,-5014.0,6239.866684328429,-17.250788964087562,-1285.8488138534246
359.8583,-11.6439,-4992.0,6239.871447362398,-15.432054407671934,-1285.8488138534246
